"Method","Time (ms)","Own Time (ms)"
"java.lang.reflect.Method.invoke(Object, Object[]) Method.java","1340","0"
"sun.reflect.DelegatingMethodAccessorImpl.invoke(Object, Object[]) DelegatingMethodAccessorImpl.java","1340","0"
"sun.reflect.NativeMethodAccessorImpl.invoke(Object, Object[]) NativeMethodAccessorImpl.java","1340","0"
"sun.reflect.NativeMethodAccessorImpl.invoke0(Method, Object, Object[]) NativeMethodAccessorImpl.java (native)","1340","0"
"eu.prismacloud.primitives.grs.bench.generated.ProvingBenchmark_ProvingVerifyingBenchmark_compute_jmhTest.compute_SingleShotTime(InfraControl, ThreadParams) ProvingBenchmark_ProvingVerifyingBenchmark_compute_jmhTest.java","1288","0"
"java.lang.Thread.run() Thread.java","1288","0"
"java.util.concurrent.Executors$RunnableAdapter.call() Executors.java","1288","0"
"java.util.concurrent.FutureTask.run() FutureTask.java","1288","0"
"java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor$Worker) ThreadPoolExecutor.java","1288","0"
"java.util.concurrent.ThreadPoolExecutor$Worker.run() ThreadPoolExecutor.java","1288","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","1288","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","1288","0"
"eu.prismacloud.primitives.grs.bench.generated.ProvingBenchmark_ProvingVerifyingBenchmark_compute_jmhTest.compute_ss_jmhStub(InfraControl, RawResults, BenchmarkParams, IterationParams, ThreadParams, Blackhole, Control, int, int, ProvingBenchmark_ProvingVerifyingBenchmark_jmhType) ProvingBenchmark_ProvingVerifyingBenchmark_compute_jmhTest.java","1268","0"
"eu.prismacloud.primitives.grs.bench.ProvingBenchmark$ProvingVerifyingBenchmark.compute(ProvingBenchmark$ProvingVerifyingBenchmark) ProvingBenchmark.java","764","0"
"eu.prismacloud.primitives.zkpgs.util.crypto.QRElement.modPow(BigInteger) QRElement.java","600","0"
"eu.prismacloud.primitives.zkpgs.util.crypto.QRElement.modPow(BigInteger) QRElement.java","600","0"
"java.math.BigInteger.modPow(BigInteger, BigInteger) BigInteger.java","596","0"
"java.math.BigInteger.oddModPow(BigInteger, BigInteger) BigInteger.java","532","496"
"eu.prismacloud.primitives.grs.bench.GSBenchmark.setup() GSBenchmark.java","504","4"
"eu.prismacloud.primitives.grs.bench.ProvingBenchmark$ProvingVerifyingBenchmark.setup() ProvingBenchmark.java","504","0"
"org.openjdk.jmh.runner.ForkedMain.main(String[]) ForkedMain.java","324","0"
"java.io.ObjectInputStream.readObject() ObjectInputStream.java","320","0"
"java.io.ObjectInputStream.readObject0(boolean) ObjectInputStream.java","320","0"
"java.io.ObjectInputStream.readOrdinaryObject(boolean) ObjectInputStream.java","320","0"
"java.io.ObjectInputStream.defaultReadFields(Object, ObjectStreamClass) ObjectInputStream.java","308","4"
"java.io.ObjectInputStream.readSerialData(Object, ObjectStreamClass) ObjectInputStream.java","308","0"
"eu.prismacloud.primitives.zkpgs.orchestrator.ProverOrchestrator.executePreChallengePhase() ProverOrchestrator.java","280","0"
"eu.prismacloud.primitives.zkpgs.orchestrator.VerifierOrchestrator.executeVerification() VerifierOrchestrator.java","276","0"
"eu.prismacloud.primitives.zkpgs.orchestrator.VerifierOrchestrator.executeVerification(BigInteger) VerifierOrchestrator.java","276","0"
"eu.prismacloud.primitives.zkpgs.util.FilePersistenceUtil.read(String) FilePersistenceUtil.java","252","0"
"eu.prismacloud.primitives.zkpgs.orchestrator.ProverOrchestrator.init() ProverOrchestrator.java","232","0"
"java.io.ObjectInputStream.readClassDesc(boolean) ObjectInputStream.java","220","0"
"java.io.ObjectStreamClass.invokeReadObject(Object, ObjectInputStream) ObjectStreamClass.java","220","0"
"eu.prismacloud.primitives.zkpgs.store.URN.<init>(NamespaceComponent, NamespaceComponent, boolean) URN.java","212","0"
"eu.prismacloud.primitives.zkpgs.store.URNType.parseURNType(String) URNType.java","212","0"
"eu.prismacloud.primitives.zkpgs.store.URNType.parseURNSuffix(String) URNType.java","204","36"
"eu.prismacloud.primitives.zkpgs.prover.GSProver.computeCommitments(BaseIterator) GSProver.java","192","0"
"java.io.ObjectInputStream.readNonProxyDesc(boolean) ObjectInputStream.java","180","0"
"java.lang.ClassLoader.loadClass(String, boolean) ClassLoader.java","164","20"
"java.lang.ClassLoader.loadClass(String) ClassLoader.java","164","0"
"sun.misc.Launcher$AppClassLoader.loadClass(String, boolean) Launcher.java","164","0"
"java.util.HashMap.readObject(ObjectInputStream) HashMap.java","160","0"
"java.security.AccessController.doPrivileged(PrivilegedAction) AccessController.java (native)","156","0"
"eu.prismacloud.primitives.zkpgs.store.URN.createURN(String, String) URN.java","152","0"
"eu.prismacloud.primitives.zkpgs.orchestrator.VerifierOrchestrator.computeCommitmentVerifiers() VerifierOrchestrator.java","148","0"
"java.io.ObjectStreamClass.initNonProxy(ObjectStreamClass, Class, ClassNotFoundException, ObjectStreamClass) ObjectStreamClass.java","148","0"
"eu.prismacloud.primitives.zkpgs.orchestrator.ProverOrchestrator.computeCommitmentProvers() ProverOrchestrator.java","144","8"
"java.io.ObjectStreamClass.<init>(Class) ObjectStreamClass.java","140","0"
"java.io.ObjectStreamClass.lookup(Class, boolean) ObjectStreamClass.java","140","0"
"eu.prismacloud.primitives.zkpgs.verifier.AbstractCommitmentVerifier.computeVerifierWitness(BigInteger) AbstractCommitmentVerifier.java","136","0"
"eu.prismacloud.primitives.zkpgs.verifier.AbstractCommitmentVerifier.executeVerification(BigInteger) AbstractCommitmentVerifier.java","136","0"
